scenario,original_index,shard_id,slice_id,within_shard_order
s2_random_5_percent,11010,2,2,1820
s2_random_5_percent,11019,1,5,5872
s2_random_5_percent,11028,1,3,3057
s2_random_5_percent,11034,1,5,6330
s2_random_5_percent,11056,3,2,1672
s2_random_5_percent,11081,1,1,485
s2_random_5_percent,11122,4,3,3693
s2_random_5_percent,11148,3,4,5415
s2_random_5_percent,11235,4,3,4093
s2_random_5_percent,11288,2,1,487
s2_random_5_percent,11361,5,1,617
s2_random_5_percent,11385,3,1,1025
s2_random_5_percent,11432,1,3,3463
s2_random_5_percent,11451,5,4,5142
s2_random_5_percent,11473,3,2,2437
s2_random_5_percent,11496,3,5,5788
s2_random_5_percent,11550,5,5,6647
s2_random_5_percent,11551,1,2,1863
s2_random_5_percent,11555,4,5,6548
s2_random_5_percent,11614,5,2,2500
s2_random_5_percent,11628,1,2,1942
s2_random_5_percent,11654,3,2,1592
s2_random_5_percent,11718,4,2,1456
s2_random_5_percent,11724,3,4,4902
s2_random_5_percent,11726,5,2,1917
s2_random_5_percent,11748,5,3,3921
s2_random_5_percent,11763,3,3,3711
s2_random_5_percent,11805,1,5,5631
s2_random_5_percent,11880,5,5,6658
s2_random_5_percent,11904,4,5,6716
s2_random_5_percent,11924,3,4,5419
s2_random_5_percent,11948,3,5,5852
s2_random_5_percent,11958,5,2,2564
s2_random_5_percent,11973,3,1,1185
s2_random_5_percent,11982,5,3,2838
s2_random_5_percent,11983,2,5,6550
s2_random_5_percent,12019,2,2,2567
s2_random_5_percent,12044,3,3,3070
s2_random_5_percent,12069,4,4,5183
s2_random_5_percent,12089,1,1,1301
s2_random_5_percent,12091,3,1,1287
s2_random_5_percent,12151,5,2,2594
s2_random_5_percent,12176,2,3,2958
s2_random_5_percent,12209,5,1,746
s2_random_5_percent,12241,1,3,4003
s2_random_5_percent,12320,2,4,4393
s2_random_5_percent,12351,2,2,1715
s2_random_5_percent,12419,3,2,2439
s2_random_5_percent,12440,2,2,1973
s2_random_5_percent,12458,3,2,2288
s2_random_5_percent,12459,5,3,3428
s2_random_5_percent,12483,5,5,6781
s2_random_5_percent,12560,5,5,6585
s2_random_5_percent,12567,2,1,1287
s2_random_5_percent,12576,1,2,2626
s2_random_5_percent,12580,1,4,5196
s2_random_5_percent,12589,3,3,3111
s2_random_5_percent,12591,1,3,3775
s2_random_5_percent,12650,4,2,2428
s2_random_5_percent,12661,4,3,3889
s2_random_5_percent,12664,2,1,1240
s2_random_5_percent,12690,5,2,2292
s2_random_5_percent,12898,3,5,6082
s2_random_5_percent,12910,3,5,6307
s2_random_5_percent,12937,1,5,5708
s2_random_5_percent,12951,1,3,3904
s2_random_5_percent,12954,2,4,4537
s2_random_5_percent,12971,2,3,3412
s2_random_5_percent,12978,4,2,2389
s2_random_5_percent,13008,3,3,2736
s2_random_5_percent,13021,2,3,2766
s2_random_5_percent,13031,1,4,5248
s2_random_5_percent,13042,5,3,2958
s2_random_5_percent,13063,5,2,1368
s2_random_5_percent,13070,2,5,6219
s2_random_5_percent,13179,5,1,525
s2_random_5_percent,13212,1,4,4905
s2_random_5_percent,13275,1,2,2414
s2_random_5_percent,13280,1,3,3050
s2_random_5_percent,13284,2,3,3994
s2_random_5_percent,13295,4,4,4281
s2_random_5_percent,13298,1,2,1909
s2_random_5_percent,13355,1,4,4131
s2_random_5_percent,13365,1,1,238
s2_random_5_percent,13372,1,4,4210
s2_random_5_percent,13388,5,4,5202
s2_random_5_percent,13391,3,4,4331
s2_random_5_percent,13412,5,1,1050
s2_random_5_percent,13414,1,3,3430
s2_random_5_percent,13416,1,2,1520
s2_random_5_percent,13440,2,3,3437
s2_random_5_percent,13476,2,1,129
s2_random_5_percent,13513,3,4,4515
s2_random_5_percent,13515,5,2,1702
s2_random_5_percent,13518,1,1,190
s2_random_5_percent,13535,1,5,6087
s2_random_5_percent,13549,3,5,6533
s2_random_5_percent,13553,3,5,6154
s2_random_5_percent,13564,4,5,5747
s2_random_5_percent,13587,4,1,829
s2_random_5_percent,13599,2,5,6401
s2_random_5_percent,13608,2,5,5501
s2_random_5_percent,13687,4,3,3204
s2_random_5_percent,13701,5,3,3941
s2_random_5_percent,13709,4,5,5917
s2_random_5_percent,13710,5,4,4294
s2_random_5_percent,13747,5,1,441
s2_random_5_percent,13762,4,2,2079
s2_random_5_percent,13773,5,1,1140
s2_random_5_percent,13780,3,5,6135
s2_random_5_percent,13793,2,1,625
s2_random_5_percent,13838,1,5,6026
s2_random_5_percent,13840,4,2,1463
s2_random_5_percent,13963,1,3,3117
s2_random_5_percent,14027,2,5,5630
s2_random_5_percent,14086,2,5,6732
s2_random_5_percent,14090,1,5,5990
s2_random_5_percent,14112,3,4,4327
s2_random_5_percent,14113,2,4,5317
s2_random_5_percent,14130,1,4,4587
s2_random_5_percent,14142,2,2,1467
s2_random_5_percent,14174,2,5,5909
s2_random_5_percent,14195,4,1,635
s2_random_5_percent,14237,1,1,1329
s2_random_5_percent,14311,1,3,2918
s2_random_5_percent,14340,3,3,3588
s2_random_5_percent,14357,5,5,5742
s2_random_5_percent,14364,5,3,4081
s2_random_5_percent,14409,2,5,5675
s2_random_5_percent,14471,1,4,4442
s2_random_5_percent,14492,4,2,1465
s2_random_5_percent,14495,4,3,3800
s2_random_5_percent,14526,1,3,2819
s2_random_5_percent,14532,3,5,5699
s2_random_5_percent,14546,4,3,3558
s2_random_5_percent,14553,2,2,2352
s2_random_5_percent,14574,2,4,5215
s2_random_5_percent,14588,1,5,5637
s2_random_5_percent,14589,4,2,1406
s2_random_5_percent,14619,2,1,922
s2_random_5_percent,14662,4,3,3136
s2_random_5_percent,14673,3,5,6147
s2_random_5_percent,14677,3,3,3789
s2_random_5_percent,14693,5,2,1837
s2_random_5_percent,14711,3,4,4794
s2_random_5_percent,14717,5,1,405
s2_random_5_percent,14719,2,3,3616
s2_random_5_percent,14767,2,2,1605
s2_random_5_percent,14771,1,4,4872
s2_random_5_percent,14786,3,4,5441
s2_random_5_percent,14840,3,1,93
s2_random_5_percent,14844,2,5,6545
s2_random_5_percent,14846,4,2,2611
s2_random_5_percent,14850,3,2,1371
s2_random_5_percent,14901,5,4,5141
s2_random_5_percent,14904,4,1,553
s2_random_5_percent,14913,5,3,3078
s2_random_5_percent,14918,5,4,4235
s2_random_5_percent,14965,3,5,6583
s2_random_5_percent,15016,2,3,3461
s2_random_5_percent,15032,4,2,2268
s2_random_5_percent,15048,5,5,5707
s2_random_5_percent,15126,3,5,5602
s2_random_5_percent,15167,2,3,3073
s2_random_5_percent,15190,3,5,6353
s2_random_5_percent,15191,1,3,3746
s2_random_5_percent,15218,2,3,3828
s2_random_5_percent,15231,1,1,1202
s2_random_5_percent,15280,1,2,2481
s2_random_5_percent,15298,1,5,6295
s2_random_5_percent,15312,1,5,5938
s2_random_5_percent,15375,3,3,3724
s2_random_5_percent,15430,3,1,219
s2_random_5_percent,15546,2,5,5796
s2_random_5_percent,15549,3,1,187
s2_random_5_percent,15578,4,1,1227
s2_random_5_percent,15664,2,2,2017
s2_random_5_percent,15666,5,1,679
s2_random_5_percent,15669,5,3,3619
s2_random_5_percent,15707,5,3,3961
s2_random_5_percent,15712,5,3,3602
s2_random_5_percent,15739,4,2,1753
s2_random_5_percent,15743,1,1,1225
s2_random_5_percent,15757,2,4,5138
s2_random_5_percent,15860,5,3,3369
s2_random_5_percent,15889,5,4,4960
s2_random_5_percent,15900,4,1,230
s2_random_5_percent,15924,2,5,5773
s2_random_5_percent,15954,4,4,4278
s2_random_5_percent,15973,2,1,578
s2_random_5_percent,15980,4,3,2973
s2_random_5_percent,15983,5,2,1508
s2_random_5_percent,15994,4,1,1229
s2_random_5_percent,16021,5,5,6553
s2_random_5_percent,16028,2,1,115
s2_random_5_percent,16047,5,1,825
s2_random_5_percent,16052,1,5,5475
s2_random_5_percent,16086,1,4,4773
s2_random_5_percent,16124,4,3,3837
s2_random_5_percent,16158,5,5,6439
s2_random_5_percent,16192,5,3,4036
s2_random_5_percent,16231,5,2,1989
s2_random_5_percent,16235,5,1,629
s2_random_5_percent,16243,1,1,879
s2_random_5_percent,16255,4,3,3446
s2_random_5_percent,16259,3,5,6767
s2_random_5_percent,16279,1,3,3553
s2_random_5_percent,16327,2,3,3275
s2_random_5_percent,16329,2,1,431
s2_random_5_percent,16355,3,4,4595
s2_random_5_percent,16359,3,3,2948
s2_random_5_percent,16363,5,1,621
s2_random_5_percent,16401,1,4,4156
s2_random_5_percent,16451,3,4,5078
s2_random_5_percent,16484,2,1,59
s2_random_5_percent,16523,2,5,5820
s2_random_5_percent,16548,1,2,2478
s2_random_5_percent,16567,5,4,4882
s2_random_5_percent,16571,4,1,373
s2_random_5_percent,16589,1,1,601
s2_random_5_percent,16623,1,4,4791
s2_random_5_percent,16631,2,1,295
s2_random_5_percent,16666,4,3,3846
s2_random_5_percent,16686,3,5,5790
s2_random_5_percent,16698,3,5,5870
s2_random_5_percent,16723,1,4,4572
s2_random_5_percent,16747,3,5,5972
s2_random_5_percent,16753,4,1,746
s2_random_5_percent,16754,4,5,5987
s2_random_5_percent,16788,4,1,1273
s2_random_5_percent,16803,4,5,6114
s2_random_5_percent,16840,1,4,4410
s2_random_5_percent,16845,2,2,2359
s2_random_5_percent,16884,4,2,2523
s2_random_5_percent,16896,1,4,4789
s2_random_5_percent,16933,3,3,3132
s2_random_5_percent,16945,5,5,6631
s2_random_5_percent,17007,2,1,611
s2_random_5_percent,17009,5,5,6256
s2_random_5_percent,17018,4,3,3045
s2_random_5_percent,17060,5,1,873
s2_random_5_percent,17067,1,3,2752
s2_random_5_percent,17094,1,2,2023
s2_random_5_percent,17112,1,5,5681
s2_random_5_percent,17219,1,4,4984
s2_random_5_percent,17248,4,2,1719
s2_random_5_percent,17285,2,3,3021
s2_random_5_percent,17309,3,4,5278
s2_random_5_percent,17326,5,2,2635
s2_random_5_percent,17349,2,1,932
s2_random_5_percent,17415,1,3,3532
s2_random_5_percent,17431,3,5,6778
s2_random_5_percent,17437,3,4,4717
s2_random_5_percent,17458,4,5,6486
s2_random_5_percent,17476,4,2,2733
s2_random_5_percent,17597,5,1,901
s2_random_5_percent,17604,1,3,3348
s2_random_5_percent,17613,3,3,3121
s2_random_5_percent,17639,2,1,343
s2_random_5_percent,17649,2,1,862
s2_random_5_percent,17661,5,5,5591
s2_random_5_percent,17678,5,5,5646
s2_random_5_percent,17679,2,1,801
s2_random_5_percent,17718,2,5,6232
s2_random_5_percent,17742,4,1,888
s2_random_5_percent,17773,3,3,2764
s2_random_5_percent,17832,3,4,4232
s2_random_5_percent,17837,3,5,5718
s2_random_5_percent,17863,2,2,2229
s2_random_5_percent,17905,4,1,1246
s2_random_5_percent,17906,3,1,1248
s2_random_5_percent,18033,2,5,6768
s2_random_5_percent,18044,3,3,3804
s2_random_5_percent,18054,5,1,363
s2_random_5_percent,18055,1,5,6473
s2_random_5_percent,18057,3,1,110
s2_random_5_percent,18121,4,3,4042
s2_random_5_percent,18172,4,4,4403
s2_random_5_percent,18364,4,3,3444
s2_random_5_percent,18424,1,2,1963
s2_random_5_percent,18489,1,3,3644
s2_random_5_percent,18508,2,3,3830
s2_random_5_percent,18572,5,2,2479
s2_random_5_percent,18586,5,1,241
s2_random_5_percent,18602,1,3,3841
s2_random_5_percent,18603,3,5,6366
s2_random_5_percent,18608,5,2,1585
s2_random_5_percent,18622,3,4,5094
s2_random_5_percent,18628,2,3,3187
s2_random_5_percent,18653,4,5,6154
s2_random_5_percent,18655,4,2,1750
s2_random_5_percent,18672,2,3,4024
s2_random_5_percent,18679,4,5,6608
s2_random_5_percent,18743,3,1,806
s2_random_5_percent,18758,2,3,3115
s2_random_5_percent,18783,5,4,4301
s2_random_5_percent,18935,4,4,5422
s2_random_5_percent,18987,5,2,2342
s2_random_5_percent,19022,5,5,5736
s2_random_5_percent,19024,1,4,4664
s2_random_5_percent,19056,2,1,143
s2_random_5_percent,19065,5,1,1179
s2_random_5_percent,19069,4,3,3020
s2_random_5_percent,19070,3,5,5722
s2_random_5_percent,19073,4,1,971
s2_random_5_percent,19257,3,2,2610
s2_random_5_percent,19264,1,2,2384
s2_random_5_percent,19352,3,4,4513
s2_random_5_percent,19354,5,3,3113
s2_random_5_percent,19370,5,1,527
s2_random_5_percent,19399,4,5,6475
s2_random_5_percent,19438,5,2,2527
s2_random_5_percent,19454,4,2,2656
s2_random_5_percent,19463,2,1,1226
s2_random_5_percent,19490,3,4,5354
s2_random_5_percent,19494,2,4,4287
s2_random_5_percent,19505,4,1,1131
s2_random_5_percent,19535,1,2,1394
s2_random_5_percent,19577,1,5,6370
s2_random_5_percent,19580,2,2,2254
s2_random_5_percent,19585,3,1,166
s2_random_5_percent,19595,4,2,2443
s2_random_5_percent,19601,5,3,3284
s2_random_5_percent,19606,4,1,1195
s2_random_5_percent,19613,1,5,5929
s2_random_5_percent,19645,4,4,5188
s2_random_5_percent,19665,1,5,6569
s2_random_5_percent,19681,1,3,3605
s2_random_5_percent,19700,5,1,738
s2_random_5_percent,19739,5,2,2254
s2_random_5_percent,19748,3,3,2805
s2_random_5_percent,19817,2,3,4101
s2_random_5_percent,19827,1,1,15
s2_random_5_percent,19844,2,2,1598
s2_random_5_percent,19852,2,1,687
s2_random_5_percent,19856,4,2,1690
s2_random_5_percent,19870,1,4,5144
s2_random_5_percent,19914,1,4,4424
s2_random_5_percent,19948,3,4,4219
s2_random_5_percent,19978,3,2,2195
s2_random_5_percent,20004,5,1,1147
s2_random_5_percent,20081,1,1,1221
s2_random_5_percent,20123,4,2,1487
s2_random_5_percent,20130,2,1,905
s2_random_5_percent,20138,4,5,5578
s2_random_5_percent,20141,1,4,4839
s2_random_5_percent,20158,2,4,5121
s2_random_5_percent,20174,2,3,3984
s2_random_5_percent,20175,4,5,6465
s2_random_5_percent,20195,4,2,2144
s2_random_5_percent,20204,5,3,3278
s2_random_5_percent,20217,3,3,3689
s2_random_5_percent,20256,1,5,6082
s2_random_5_percent,20268,2,5,6163
s2_random_5_percent,20295,5,4,4921
s2_random_5_percent,20309,5,2,1823
s2_random_5_percent,20334,5,5,5968
s2_random_5_percent,20342,1,5,6647
s2_random_5_percent,20370,3,5,5746
s2_random_5_percent,20385,3,2,1655
s2_random_5_percent,20407,5,3,3850
s2_random_5_percent,20445,4,3,3504
s2_random_5_percent,20483,4,2,2205
s2_random_5_percent,20511,2,3,3905
s2_random_5_percent,20534,2,2,1957
s2_random_5_percent,20542,2,3,3991
s2_random_5_percent,20576,1,5,6293
s2_random_5_percent,20591,2,1,142
s2_random_5_percent,20598,3,1,890
s2_random_5_percent,20607,1,2,2291
s2_random_5_percent,20635,2,1,573
s2_random_5_percent,20637,1,5,6743
s2_random_5_percent,20642,3,4,4763
s2_random_5_percent,20651,1,3,3796
s2_random_5_percent,20699,3,3,3191
s2_random_5_percent,20705,4,1,17
s2_random_5_percent,20737,4,3,3299
s2_random_5_percent,20787,4,3,3274
s2_random_5_percent,20882,5,2,2062
s2_random_5_percent,20898,1,1,1071
s2_random_5_percent,20923,2,3,2739
s2_random_5_percent,20952,4,1,136
s2_random_5_percent,20969,2,5,6265
s2_random_5_percent,21014,4,5,5675
s2_random_5_percent,21032,4,2,2470
s2_random_5_percent,21033,2,1,287
s2_random_5_percent,21039,4,2,1379
s2_random_5_percent,21056,1,3,2839
s2_random_5_percent,21141,5,4,5083
s2_random_5_percent,21153,2,4,4747
s2_random_5_percent,21234,4,4,4147
s2_random_5_percent,21311,2,2,1633
s2_random_5_percent,21324,2,2,2648
s2_random_5_percent,21355,4,4,4214
s2_random_5_percent,21368,2,4,4665
s2_random_5_percent,21398,4,5,5979
s2_random_5_percent,21411,4,3,3624
s2_random_5_percent,21429,2,2,2058
s2_random_5_percent,21433,1,2,2469
s2_random_5_percent,21478,2,2,1565
s2_random_5_percent,21551,1,4,5176
s2_random_5_percent,21552,3,4,5051
s2_random_5_percent,21606,3,2,1675
s2_random_5_percent,21631,2,1,272
s2_random_5_percent,21672,2,1,307
s2_random_5_percent,21767,5,5,6628
s2_random_5_percent,21780,4,1,436
s2_random_5_percent,21851,1,2,1857
s2_random_5_percent,21860,1,5,5991
s2_random_5_percent,21876,1,4,4745
s2_random_5_percent,21901,2,5,6457
s2_random_5_percent,21906,2,3,2914
s2_random_5_percent,21947,3,4,4627
s2_random_5_percent,22020,2,1,350
s2_random_5_percent,22024,1,1,1355
s2_random_5_percent,22027,2,2,2269
s2_random_5_percent,22033,4,1,865
s2_random_5_percent,22055,3,2,1399
s2_random_5_percent,22057,2,3,2887
s2_random_5_percent,22188,4,5,6795
s2_random_5_percent,22193,4,3,3231
s2_random_5_percent,22278,4,3,3667
s2_random_5_percent,22343,4,4,4389
s2_random_5_percent,22369,1,1,463
s2_random_5_percent,22410,1,1,1004
s2_random_5_percent,22500,2,1,926
s2_random_5_percent,22504,4,5,6626
s2_random_5_percent,22513,2,2,1983
s2_random_5_percent,22615,1,3,3993
s2_random_5_percent,22706,1,1,899
s2_random_5_percent,22711,5,3,3125
s2_random_5_percent,22732,4,2,1922
s2_random_5_percent,22747,5,4,5224
s2_random_5_percent,22829,3,1,796
s2_random_5_percent,22839,4,5,5708
s2_random_5_percent,22873,3,3,3712
s2_random_5_percent,22997,1,2,1866
s2_random_5_percent,23020,5,1,619
s2_random_5_percent,23022,4,5,6454
s2_random_5_percent,23029,5,4,4892
s2_random_5_percent,23042,1,4,4853
s2_random_5_percent,23044,1,4,4297
s2_random_5_percent,23094,2,1,943
s2_random_5_percent,23115,5,5,5695
s2_random_5_percent,23169,1,2,2461
s2_random_5_percent,23177,4,1,1138
s2_random_5_percent,23235,4,4,4883
s2_random_5_percent,23241,2,3,3263
s2_random_5_percent,23243,1,3,3327
s2_random_5_percent,23268,5,2,1642
s2_random_5_percent,23282,4,5,6309
s2_random_5_percent,23366,5,3,4086
s2_random_5_percent,23374,2,4,4512
s2_random_5_percent,23382,5,4,4631
s2_random_5_percent,23453,3,2,1446
s2_random_5_percent,23468,3,3,3824
s2_random_5_percent,23479,2,5,6153
s2_random_5_percent,23492,4,2,2134
s2_random_5_percent,23496,2,2,2284
s2_random_5_percent,23497,3,4,5216
s2_random_5_percent,23537,5,1,457
s2_random_5_percent,23549,3,2,1732
s2_random_5_percent,23565,3,4,5370
s2_random_5_percent,23566,3,5,6092
s2_random_5_percent,23666,3,5,6193
s2_random_5_percent,23684,1,5,5556
s2_random_5_percent,23730,1,2,2359
s2_random_5_percent,23733,1,2,1500
s2_random_5_percent,23815,3,1,726
s2_random_5_percent,23817,2,4,5149
s2_random_5_percent,23842,5,2,2231
s2_random_5_percent,23843,2,1,1283
s2_random_5_percent,23868,4,3,3121
s2_random_5_percent,23869,4,3,3635
s2_random_5_percent,23875,1,1,1099
s2_random_5_percent,23877,2,4,4935
s2_random_5_percent,24059,5,5,6696
s2_random_5_percent,24080,4,2,1963
s2_random_5_percent,24093,4,5,6063
s2_random_5_percent,24109,3,5,6819
s2_random_5_percent,24118,3,1,934
s2_random_5_percent,24161,3,5,5559
s2_random_5_percent,24191,4,2,2693
s2_random_5_percent,24273,1,4,4295
s2_random_5_percent,24287,3,2,1984
s2_random_5_percent,24309,3,5,5612
s2_random_5_percent,24313,3,3,3484
s2_random_5_percent,24324,5,2,2622
s2_random_5_percent,24363,3,2,2450
s2_random_5_percent,24371,2,1,1199
s2_random_5_percent,24420,2,5,6101
s2_random_5_percent,24442,2,2,2231
s2_random_5_percent,24447,4,3,3223
s2_random_5_percent,24464,3,2,2554
s2_random_5_percent,24503,4,2,2203
s2_random_5_percent,24558,5,1,446
s2_random_5_percent,24574,3,3,3919
s2_random_5_percent,24604,4,3,2988
s2_random_5_percent,24609,1,3,3782
s2_random_5_percent,24611,5,3,2788
s2_random_5_percent,24623,2,4,4749
s2_random_5_percent,24625,5,2,2337
s2_random_5_percent,24631,3,2,1783
s2_random_5_percent,24653,1,2,2042
s2_random_5_percent,24659,4,4,4454
s2_random_5_percent,24672,1,2,1714
s2_random_5_percent,24717,5,3,3460
s2_random_5_percent,24720,5,2,1476
s2_random_5_percent,24747,4,2,2220
s2_random_5_percent,24902,3,2,1442
s2_random_5_percent,24931,2,1,1216
s2_random_5_percent,24990,5,3,3489
s2_random_5_percent,24991,3,1,279
s2_random_5_percent,25035,1,2,2012
s2_random_5_percent,25094,1,5,6622
s2_random_5_percent,25104,5,1,989
s2_random_5_percent,25176,1,1,1066
s2_random_5_percent,25197,4,1,334
s2_random_5_percent,25256,3,3,3152
s2_random_5_percent,25417,3,2,1430
s2_random_5_percent,25418,2,5,6760
s2_random_5_percent,25421,2,3,3300
s2_random_5_percent,25479,3,4,4209
s2_random_5_percent,25617,5,2,1370
s2_random_5_percent,25655,1,3,3122
s2_random_5_percent,25751,2,5,5972
s2_random_5_percent,25769,5,2,1934
s2_random_5_percent,25808,4,4,4245
s2_random_5_percent,25864,5,5,6491
s2_random_5_percent,25889,4,5,6333
s2_random_5_percent,25904,1,5,6615
s2_random_5_percent,25926,5,1,1278
s2_random_5_percent,25949,2,3,3740
s2_random_5_percent,25998,2,1,126
s2_random_5_percent,26007,4,5,6306
s2_random_5_percent,26011,2,2,2684
s2_random_5_percent,26033,1,1,683
s2_random_5_percent,26045,5,1,701
s2_random_5_percent,26077,3,1,732
s2_random_5_percent,26089,4,3,3157
s2_random_5_percent,26102,5,4,4476
s2_random_5_percent,26110,3,3,3393
s2_random_5_percent,26118,3,5,5848
s2_random_5_percent,26123,4,1,990
s2_random_5_percent,26151,4,5,5749
s2_random_5_percent,26154,2,4,4881
s2_random_5_percent,26186,2,2,1641
s2_random_5_percent,26215,2,4,4473
s2_random_5_percent,26278,1,3,3444
s2_random_5_percent,26302,1,1,910
s2_random_5_percent,26339,4,3,3694
s2_random_5_percent,26385,5,4,4172
s2_random_5_percent,26403,4,3,3686
s2_random_5_percent,26413,3,5,6804
s2_random_5_percent,26482,1,5,6513
s2_random_5_percent,26557,5,2,1876
s2_random_5_percent,26583,1,4,5024
s2_random_5_percent,26585,4,3,3063
s2_random_5_percent,26640,2,4,4465
s2_random_5_percent,26711,1,1,77
s2_random_5_percent,26789,1,3,3351
s2_random_5_percent,26829,1,5,5969
s2_random_5_percent,26841,5,4,4713
s2_random_5_percent,26851,3,2,2213
s2_random_5_percent,26904,5,2,1660
s2_random_5_percent,26920,3,2,1541
s2_random_5_percent,26944,2,1,485
s2_random_5_percent,26991,3,5,5581
s2_random_5_percent,26999,3,2,2360
s2_random_5_percent,27020,2,3,3683
s2_random_5_percent,27028,5,1,1057
s2_random_5_percent,27057,5,4,4298
s2_random_5_percent,27068,2,1,1166
s2_random_5_percent,27089,3,2,2657
s2_random_5_percent,27134,1,2,1954
s2_random_5_percent,27139,2,2,1948
s2_random_5_percent,27175,4,1,232
s2_random_5_percent,27249,3,2,2441
s2_random_5_percent,27289,2,5,6715
s2_random_5_percent,27379,5,4,5108
s2_random_5_percent,27404,2,1,699
s2_random_5_percent,27458,4,1,128
s2_random_5_percent,27472,3,1,356
s2_random_5_percent,27510,5,5,6346
s2_random_5_percent,27517,1,1,653
s2_random_5_percent,27585,4,1,841
s2_random_5_percent,27598,1,3,3662
s2_random_5_percent,27617,5,1,656
s2_random_5_percent,27632,4,1,437
s2_random_5_percent,27645,1,3,3670
s2_random_5_percent,27718,4,5,5758
s2_random_5_percent,27721,2,2,2173
s2_random_5_percent,27773,2,3,3294
s2_random_5_percent,27776,2,3,3321
s2_random_5_percent,27828,3,4,4932
s2_random_5_percent,27890,1,3,3142
s2_random_5_percent,27918,1,3,3955
s2_random_5_percent,27986,1,4,5364
s2_random_5_percent,27990,5,4,4715
