original_index,scenario,reference_model,comparison_role,true_membership,model_loss,model_confidence,attack_score
7895,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.014183998,0.98591596,0.50198185
7898,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.6007511,0.54839957,0.49805292
7916,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.009572983,0.99047256,0.5047675
7944,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.14799285,0.86243725,0.5010856
7947,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,2.2888184e-05,0.9999771,0.50207675
7969,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.14925599,0.8613485,0.50312895
7998,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.16119961,0.85112214,0.50288004
8043,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.030600548,0.969863,0.5044321
8084,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0012745857,0.9987264,0.50206834
8134,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.2689209,0.76420367,0.50063026
8139,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.4037548,0.6678078,0.49940103
8167,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.1407923,0.86866975,0.5026743
8192,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0019721985,0.9980296,0.5018155
8198,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.005414486,0.9946003,0.50500125
8201,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.88341165,0.4133702,0.4965187
8244,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0075938124,0.9924349,0.50479907
8254,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.5031797,0.6046051,0.49670017
8266,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.09299898,0.9111945,0.5034367
8284,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.08000851,0.92310846,0.5045722
8325,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0041565895,0.9958522,0.5048539
8373,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,1.076077,0.34093034,0.48775616
8413,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.28054702,0.7553705,0.50014144
8422,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.00015449524,0.99984586,0.5018264
8429,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.21893519,0.80337375,0.5014277
8430,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.13317287,0.87531376,0.5011849
8443,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.24386358,0.7835945,0.50044346
8466,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.28044438,0.7554479,0.50039464
8480,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,2.1668427,0.11453867,0.46115485
8482,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.1869607,0.82947636,0.5023431
8545,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.01309824,0.9869873,0.5019891
8547,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.03213215,0.9683786,0.50163424
8552,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0049681664,0.99504435,0.50500864
8553,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.06111598,0.9407141,0.5039453
8589,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,1.3305314,0.26433676,0.48290896
8614,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0059376755,0.9940799,0.5020371
8625,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.2537613,0.77587694,0.50030243
8710,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.00074863434,0.99925184,0.50507903
8714,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0018901825,0.9981115,0.50620025
8720,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.42356944,0.65470576,0.49923977
8752,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0098629,0.9901858,0.5047629
8753,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.00019836426,0.99980205,0.50207555
8763,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0004787445,0.9995214,0.50491256
8799,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.9665104,0.3804082,0.49601936
8816,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.17572653,0.83884734,0.502117
8817,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.580555,0.5595877,0.49818823
8885,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.8923079,0.40970916,0.49068654
8891,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.13484144,0.8738545,0.50101703
8937,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0484879,0.9526689,0.50414675
8960,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.20587474,0.81393504,0.5019489
9029,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.20081668,0.81806237,0.50171673
9071,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,9.6321106e-05,0.99990404,0.50508994
9256,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.27374297,0.76052755,0.50053436
9331,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.11128577,0.894683,0.5039204
9333,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.5104067,0.6002514,0.49560165
9389,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.023586273,0.9766897,0.5016856
9425,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.020712137,0.97950083,0.505808
9543,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.016005516,0.9841221,0.50482464
9614,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.133569,0.87496716,0.50345594
9629,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.017312527,0.98283637,0.5017233
9648,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.11881685,0.8879704,0.5011133
9681,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,1.2151089,0.29667777,0.49452558
9745,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.00025177002,0.99974865,0.5018258
9751,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,1.0666828,0.3441482,0.4949322
9753,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0003695488,0.99963063,0.5049143
9769,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.031955957,0.9685491,0.50163525
9840,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.08521271,0.9183169,0.50150615
9850,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.45049718,0.6373112,0.4990594
9872,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.04018593,0.96061087,0.50540215
9879,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,1.3649952,0.25538188,0.48315108
9915,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.08302355,0.92032945,0.50152075
9933,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.31496716,0.72981286,0.49989572
10011,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.15135884,0.85953933,0.50106305
10072,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.00054597855,0.999454,0.5049115
10115,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.18805003,0.8285732,0.5019204
10121,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.36684433,0.69291747,0.49897382
10129,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,1.4279044,0.23981094,0.48214868
10135,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.040832758,0.9599897,0.5042688
10181,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.41593972,0.65972,0.49929088
10280,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.00020694733,0.9997933,0.50182605
10320,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.22587217,0.79782003,0.50047
10323,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.15421641,0.8570866,0.5025198
10347,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.2012989,0.81766796,0.5006177
10354,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.4494256,0.63799447,0.49759662
10355,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.23026979,0.7943193,0.50124687
10387,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.11571813,0.89072615,0.5013018
10396,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0012965202,0.9987041,0.50181955
10402,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.015007973,0.98510426,0.50484127
10429,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.00037670135,0.99962336,0.50182503
10442,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.21034467,0.81030494,0.50158376
10446,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,1.2461077,0.28762215,0.4843154
10521,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.052820444,0.94855034,0.5051388
10551,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,1.4209406,0.24148674,0.47664028
10586,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.16302633,0.8495687,0.50084764
10604,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.095028825,0.9093467,0.5012563
10628,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.06791958,0.9343356,0.50383675
10688,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.047231674,0.9538665,0.50525534
10716,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.54852974,0.5777986,0.498531
10724,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,3.1471252e-05,0.99996865,0.5020767
10761,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0021500587,0.9978524,0.50619483
10766,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.61232734,0.5420878,0.4934776
10806,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,1.7221453,0.1786824,0.47746232
10833,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.00022888184,0.9997708,0.50508773
10871,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,5.531311e-05,0.99994427,0.5020765
10886,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0011329651,0.99886775,0.5049021
10926,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.026670694,0.9736818,0.5018982
10936,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.012572318,0.9875064,0.50597763
10956,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,1.6823232,0.18594146,0.47120717
10991,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,8.106232e-05,0.9999189,0.5049189
11008,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.75599587,0.4695428,0.49048385
11057,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.53515625,0.5855777,0.4986114
11060,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.52351624,0.59243375,0.49532843
11075,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.027233124,0.9731344,0.5018945
11076,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.17289889,0.8412226,0.50078833
11083,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0009441376,0.99905646,0.50207055
11112,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.47782692,0.62012947,0.49887636
11114,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.00038290024,0.9996171,0.50491405
11150,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0009851456,0.9990152,0.5018214
11152,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.7954197,0.45139173,0.49182716
11205,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.029472662,0.9709574,0.5044501
11217,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,1.1474187,0.31745517,0.4859598
11221,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.010371685,0.9896821,0.50602347
11250,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.06808074,0.934185,0.5038342
11264,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.00037622452,0.99962384,0.5062318
11343,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.04594469,0.95509464,0.5041873
11359,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,1.8011756,0.16510469,0.49100453
11360,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.00988245,0.99016595,0.50492674
11439,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,6.198883e-05,0.9999379,0.50491923
11453,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.089983225,0.9139465,0.50128657
11505,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.54176915,0.58171815,0.4962776
11527,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0026364326,0.9973672,0.5018115
11536,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.08926125,0.9146066,0.5034963
11555,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0035915375,0.996415,0.5018057
11626,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.41762143,0.6586115,0.49825805
11627,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.07200217,0.930529,0.5015946
11637,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,6.2942505e-05,0.99993724,0.50207645
11656,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.18124568,0.8342304,0.5008629
11716,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.14183176,0.86776716,0.5027263
11722,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,1.8888066,0.15125221,0.48942685
11729,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0018649101,0.9981369,0.50206435
11741,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.34780625,0.70623565,0.4992913
11767,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.00078201294,0.9992181,0.5020716
11823,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,1.0310261,0.35664082,0.4878996
11838,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.017261982,0.98288614,0.50480366
11855,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.22030655,0.80227286,0.50060123
11856,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.0005493164,0.99945074,0.5049115
11907,s1_random_5_percent,baseline_original_model,member_s1_forget_record,1,0.007846832,0.99218404,0.50496066
