original_index,model_type,scenario,subset,true_historical_membership,true_class,model_probability,model_loss,negative_model_loss,true_class_confidence,max_probability,prediction_entropy,negative_entropy,probability_margin,correct_prediction,y_pred,shadow_model_id
22975,shadow_model,shadow_0,shadow_in,1,0,0.0068721366,0.006896019,-0.006896019,0.9931279,0.9931279,0.041073617,-0.041073617,0.49312785,1,0,0
21376,shadow_model,shadow_0,shadow_in,1,0,0.16482021,0.18010819,-0.18010819,0.8351798,0.8351798,0.44757712,-0.44757712,0.3351798,1,0,0
2548,shadow_model,shadow_0,shadow_in,1,0,0.09549802,0.100370884,-0.100370884,0.904502,0.904502,0.31507698,-0.31507698,0.40450197,1,0,0
32413,shadow_model,shadow_0,shadow_in,1,0,0.09909505,0.10435557,-0.10435557,0.90090495,0.90090495,0.32309002,-0.32309002,0.40090495,1,0,0
29107,shadow_model,shadow_0,shadow_in,1,0,0.0036241277,0.0036306381,-0.0036306381,0.99637586,0.99637586,0.023985676,-0.023985676,0.49637586,1,0,0
32062,shadow_model,shadow_0,shadow_in,1,0,0.0057548876,0.005771637,-0.005771637,0.9942451,0.9942451,0.035420313,-0.035420313,0.4942451,1,0,0
37116,shadow_model,shadow_0,shadow_in,1,0,0.7540853,1.4027705,-1.4027705,0.2459147,0.7540853,0.5578023,-0.5578023,0.2540853,0,1,0
38463,shadow_model,shadow_0,shadow_in,1,0,0.23843563,0.2723806,-0.2723806,0.7615644,0.7615644,0.54927,-0.54927,0.26156437,1,0,0
41659,shadow_model,shadow_0,shadow_in,1,1,0.85003805,0.16247417,-0.16247417,0.85003805,0.85003805,0.42264307,-0.42264307,0.35003805,1,1,0
8859,shadow_model,shadow_0,shadow_in,1,1,0.7572938,0.27800396,-0.27800396,0.7572938,0.7572938,0.55417925,-0.55417925,0.25729382,1,1,0
23285,shadow_model,shadow_0,shadow_in,1,0,0.02101046,0.021234274,-0.021234274,0.97898954,0.97898954,0.10194601,-0.10194601,0.47898954,1,0,0
9845,shadow_model,shadow_0,shadow_in,1,0,0.15382256,0.16702616,-0.16702616,0.84617746,0.84617746,0.42928278,-0.42928278,0.34617746,1,0,0
9154,shadow_model,shadow_0,shadow_in,1,1,0.15504606,1.864033,-1.864033,0.15504606,0.84495395,0.43136302,-0.43136302,0.34495395,0,0,0
45191,shadow_model,shadow_0,shadow_in,1,1,0.7683726,0.26348048,-0.26348048,0.7683726,0.7683726,0.5412353,-0.5412353,0.2683726,1,1,0
2513,shadow_model,shadow_0,shadow_in,1,0,0.108645774,0.11501336,-0.11501336,0.8913542,0.8913542,0.34367463,-0.34367463,0.39135423,1,0,0
37336,shadow_model,shadow_0,shadow_in,1,0,0.037793383,0.03852606,-0.03852606,0.9622066,0.9622066,0.16086686,-0.16086686,0.4622066,1,0,0
33485,shadow_model,shadow_0,shadow_in,1,0,0.0058918223,0.005909443,-0.005909443,0.9941082,0.9941082,0.036124144,-0.036124144,0.49410817,1,0,0
10421,shadow_model,shadow_0,shadow_in,1,0,0.007018285,0.007042885,-0.007042885,0.99298173,0.99298173,0.041798916,-0.041798916,0.4929817,1,0,0
2840,shadow_model,shadow_0,shadow_in,1,1,0.38330913,0.95891356,-0.95891356,0.38330913,0.6166909,0.66566086,-0.66566086,0.116690874,0,0,0
46664,shadow_model,shadow_0,shadow_in,1,1,0.79302925,0.23189515,-0.23189515,0.79302925,0.79302925,0.5099154,-0.5099154,0.29302925,1,1,0
47647,shadow_model,shadow_0,shadow_in,1,0,0.022919094,0.02318573,-0.02318573,0.9770809,0.9770809,0.109192014,-0.109192014,0.4770809,1,0,0
40435,shadow_model,shadow_0,shadow_in,1,1,0.76425445,0.2688545,-0.2688545,0.76425445,0.76425445,0.54612607,-0.54612607,0.26425445,1,1,0
18347,shadow_model,shadow_0,shadow_in,1,1,0.5098223,0.67369294,-0.67369294,0.5098223,0.5098223,0.6929542,-0.6929542,0.009822309,1,1,0
43700,shadow_model,shadow_0,shadow_in,1,0,0.0047614435,0.004772663,-0.004772663,0.99523854,0.99523854,0.030210514,-0.030210514,0.49523854,1,0,0
15383,shadow_model,shadow_0,shadow_in,1,0,0.06411078,0.06625819,-0.06625819,0.93588924,0.93588924,0.23813173,-0.23813173,0.4358892,1,0,0
25943,shadow_model,shadow_0,shadow_in,1,0,0.016500885,0.016638756,-0.016638756,0.9834991,0.9834991,0.084089264,-0.084089264,0.4834991,1,0,0
6017,shadow_model,shadow_0,shadow_in,1,0,0.0034555148,0.003461361,-0.003461361,0.9965445,0.9965445,0.023034653,-0.023034653,0.49654448,1,0,0
44075,shadow_model,shadow_0,shadow_in,1,0,0.011086783,0.011148453,-0.011148453,0.98891324,0.98891324,0.060937792,-0.060937792,0.4889132,1,0,0
40793,shadow_model,shadow_0,shadow_in,1,0,0.058385648,0.060159445,-0.060159445,0.94161433,0.94161433,0.22250229,-0.22250229,0.44161436,1,0,0
44911,shadow_model,shadow_0,shadow_in,1,0,0.00353286,0.0035390854,-0.0035390854,0.9964671,0.9964671,0.023471922,-0.023471922,0.49646714,1,0,0
28628,shadow_model,shadow_0,shadow_in,1,1,0.33417293,1.0960966,-1.0960966,0.33417293,0.66582704,0.63709456,-0.63709456,0.16582707,0,0,0
42786,shadow_model,shadow_0,shadow_in,1,1,0.46091768,0.7745357,-0.7745357,0.46091768,0.5390823,0.6900892,-0.6900892,0.03908232,0,0,0
28741,shadow_model,shadow_0,shadow_in,1,1,0.46895537,0.75724775,-0.75724775,0.46895537,0.5310446,0.6912184,-0.6912184,0.031044632,0,0,0
5736,shadow_model,shadow_0,shadow_in,1,0,0.0038758933,0.0038833618,-0.0038833618,0.9961241,0.9961241,0.025391145,-0.025391145,0.49612412,1,0,0
37295,shadow_model,shadow_0,shadow_in,1,1,0.74210745,0.29826126,-0.29826126,0.74210745,0.74210745,0.570841,-0.570841,0.24210745,1,1,0
16103,shadow_model,shadow_0,shadow_in,1,0,0.80931866,1.6571516,-1.6571516,0.19068134,0.80931866,0.48720938,-0.48720938,0.30931866,0,1,0
24066,shadow_model,shadow_0,shadow_in,1,1,0.117977396,2.1372623,-2.1372623,0.117977396,0.8820226,0.36287564,-0.36287564,0.38202262,0,0,0
31849,shadow_model,shadow_0,shadow_in,1,0,0.08803554,0.092154264,-0.092154264,0.9119645,0.9119645,0.29796904,-0.29796904,0.41196448,1,0,0
34369,shadow_model,shadow_0,shadow_in,1,0,0.1369315,0.14726126,-0.14726126,0.8630685,0.8630685,0.39935392,-0.39935392,0.36306852,1,0,0
35231,shadow_model,shadow_0,shadow_in,1,0,0.031010048,0.031501055,-0.031501055,0.96898997,0.96898997,0.13823584,-0.13823584,0.46898994,1,0,0
21928,shadow_model,shadow_0,shadow_in,1,0,0.013955979,0.014054298,-0.014054298,0.98604405,0.98604405,0.07347592,-0.07347592,0.48604402,1,0,0
20316,shadow_model,shadow_0,shadow_in,1,1,0.16891001,1.7783891,-1.7783891,0.16891001,0.83109,0.4541537,-0.4541537,0.33108997,0,0,0
17311,shadow_model,shadow_0,shadow_in,1,0,0.013706278,0.013801098,-0.013801098,0.98629373,0.98629373,0.07241048,-0.07241048,0.48629373,1,0,0
7399,shadow_model,shadow_0,shadow_in,1,0,0.01259036,0.01267004,-0.01267004,0.98740965,0.98740965,0.06759136,-0.06759136,0.48740965,1,0,0
39770,shadow_model,shadow_0,shadow_in,1,1,0.12272119,2.0978403,-2.0978403,0.12272119,0.8772788,0.37231195,-0.37231195,0.3772788,0,0,0
46823,shadow_model,shadow_0,shadow_in,1,0,0.38438755,0.4851377,-0.4851377,0.61561245,0.61561245,0.66617125,-0.66617125,0.11561245,1,0,0
33121,shadow_model,shadow_0,shadow_in,1,0,0.003195062,0.0032000542,-0.0032000542,0.99680495,0.99680495,0.02154924,-0.02154924,0.49680495,1,0,0
42725,shadow_model,shadow_0,shadow_in,1,0,0.012946813,0.013031483,-0.013031483,0.9870532,0.9870532,0.06914119,-0.06914119,0.4870532,1,0,0
20734,shadow_model,shadow_0,shadow_in,1,0,0.08537967,0.08924627,-0.08924627,0.91462034,0.91462034,0.29171568,-0.29171568,0.41462034,1,0,0
45035,shadow_model,shadow_0,shadow_in,1,0,0.0012197677,0.0012207031,-0.0012207031,0.99878025,0.99878025,0.009402543,-0.009402543,0.49878022,1,0,0
16234,shadow_model,shadow_0,shadow_in,1,0,0.010709013,0.010766983,-0.010766983,0.989291,0.989291,0.059234694,-0.059234694,0.48929098,1,0,0
2616,shadow_model,shadow_0,shadow_in,1,0,0.05582378,0.057442427,-0.057442427,0.9441762,0.9441762,0.21531844,-0.21531844,0.44417623,1,0,0
9381,shadow_model,shadow_0,shadow_in,1,0,0.027746784,0.028138876,-0.028138876,0.9722532,0.9722532,0.12682034,-0.12682034,0.4722532,1,0,0
29294,shadow_model,shadow_0,shadow_in,1,0,0.04563992,0.046714306,-0.046714306,0.95436007,0.95436007,0.1854714,-0.1854714,0.45436007,1,0,0
31361,shadow_model,shadow_0,shadow_in,1,0,0.29498774,0.34954005,-0.34954005,0.70501226,0.70501226,0.60655737,-0.60655737,0.20501226,1,0,0
31091,shadow_model,shadow_0,shadow_in,1,0,0.031571206,0.032080173,-0.032080173,0.9684288,0.9684288,0.14016213,-0.14016213,0.4684288,1,0,0
21493,shadow_model,shadow_0,shadow_in,1,0,0.014892154,0.015004158,-0.015004158,0.98510784,0.98510784,0.07743083,-0.07743083,0.48510784,1,0,0
36477,shadow_model,shadow_0,shadow_in,1,0,0.13766496,0.14811146,-0.14811146,0.862335,0.862335,0.40070197,-0.40070197,0.36233503,1,0,0
5436,shadow_model,shadow_0,shadow_in,1,1,0.78709024,0.23941234,-0.23941234,0.78709024,0.78709024,0.51778644,-0.51778644,0.28709024,1,1,0
20144,shadow_model,shadow_0,shadow_in,1,0,0.48862293,0.670648,-0.670648,0.5113771,0.5113771,0.69288826,-0.69288826,0.011377066,1,0,0
27908,shadow_model,shadow_0,shadow_in,1,0,0.036732387,0.037424088,-0.037424088,0.9632676,0.9632676,0.15741667,-0.15741667,0.46326762,1,0,0
45373,shadow_model,shadow_0,shadow_in,1,0,0.1806846,0.19928622,-0.19928622,0.81931543,0.81931543,0.47242996,-0.47242996,0.3193154,1,0,0
17367,shadow_model,shadow_0,shadow_in,1,0,0.2387274,0.27276373,-0.27276373,0.7612726,0.7612726,0.5496086,-0.5496086,0.2612726,1,0,0
25870,shadow_model,shadow_0,shadow_in,1,1,0.74086887,0.2999316,-0.2999316,0.74086887,0.74086887,0.5721462,-0.5721462,0.24086887,1,1,0
18220,shadow_model,shadow_0,shadow_in,1,0,0.005601899,0.0056176186,-0.0056176186,0.9943981,0.9943981,0.034630045,-0.034630045,0.4943981,1,0,0
2993,shadow_model,shadow_0,shadow_in,1,0,0.053855535,0.05536008,-0.05536008,0.94614446,0.94614446,0.20971483,-0.20971483,0.44614446,1,0,0
21556,shadow_model,shadow_0,shadow_in,1,1,0.82659996,0.19043446,-0.19043446,0.82659996,0.82659996,0.4612367,-0.4612367,0.32659996,1,1,0
37974,shadow_model,shadow_0,shadow_in,1,1,0.7635061,0.26983416,-0.26983416,0.7635061,0.7635061,0.5470047,-0.5470047,0.2635061,1,1,0
23744,shadow_model,shadow_0,shadow_in,1,0,0.040037356,0.04086089,-0.04086089,0.95996267,0.95996267,0.16806282,-0.16806282,0.45996264,1,0,0
1771,shadow_model,shadow_0,shadow_in,1,0,0.0016476348,0.0016489029,-0.0016489029,0.99835235,0.99835235,0.01220502,-0.01220502,0.49835238,1,0,0
3232,shadow_model,shadow_0,shadow_in,1,0,0.011250557,0.011314392,-0.011314392,0.98874944,0.98874944,0.061672077,-0.061672077,0.48874944,1,0,0
42392,shadow_model,shadow_0,shadow_in,1,0,0.009682667,0.009729862,-0.009729862,0.99031734,0.99031734,0.0545382,-0.0545382,0.49031734,1,0,0
27280,shadow_model,shadow_0,shadow_in,1,1,0.7798192,0.24869317,-0.24869317,0.7798192,0.7798192,0.5271367,-0.5271367,0.2798192,1,1,0
20229,shadow_model,shadow_0,shadow_in,1,0,0.4633219,0.6223569,-0.6223569,0.5366781,0.5366781,0.69045424,-0.69045424,0.036678106,1,0,0
33322,shadow_model,shadow_0,shadow_in,1,0,0.0049673542,0.0049796104,-0.0049796104,0.99503267,0.99503267,0.031306133,-0.031306133,0.49503264,1,0,0
26476,shadow_model,shadow_0,shadow_in,1,0,0.006660193,0.006682396,-0.006682396,0.9933398,0.9933398,0.040016264,-0.040016264,0.4933398,1,0,0
48606,shadow_model,shadow_0,shadow_in,1,0,0.0068680234,0.0068917274,-0.0068917274,0.993132,0.993132,0.04105316,-0.04105316,0.49313197,1,0,0
34345,shadow_model,shadow_0,shadow_in,1,1,0.7756027,0.25411484,-0.25411484,0.7756027,0.7756027,0.5324174,-0.5324174,0.2756027,1,1,0
32917,shadow_model,shadow_0,shadow_in,1,0,0.01570805,0.015832901,-0.015832901,0.984292,0.984292,0.08082868,-0.08082868,0.48429194,1,0,0
8365,shadow_model,shadow_0,shadow_in,1,1,0.32740548,1.1165558,-1.1165558,0.32740548,0.67259455,0.63232595,-0.63232595,0.17259452,0,0,0
1810,shadow_model,shadow_0,shadow_in,1,0,0.025779406,0.026117563,-0.026117563,0.9742206,0.9742206,0.11974993,-0.11974993,0.4742206,1,0,0
48765,shadow_model,shadow_0,shadow_in,1,0,0.07838641,0.08162928,-0.08162928,0.9216136,0.9216136,0.27481064,-0.27481064,0.42161357,1,0,0
33719,shadow_model,shadow_0,shadow_in,1,1,0.70384824,0.35119253,-0.35119253,0.70384824,0.70384824,0.6075684,-0.6075684,0.20384824,1,1,0
269,shadow_model,shadow_0,shadow_in,1,0,0.055220563,0.056803703,-0.056803703,0.94477946,0.94477946,0.21360895,-0.21360895,0.44477943,1,0,0
7151,shadow_model,shadow_0,shadow_in,1,0,0.028489163,0.028903008,-0.028903008,0.9715108,0.9715108,0.12945049,-0.12945049,0.47151083,1,0,0
4966,shadow_model,shadow_0,shadow_in,1,0,0.030766249,0.031249523,-0.031249523,0.96923375,0.96923375,0.13739572,-0.13739572,0.46923375,1,0,0
1672,shadow_model,shadow_0,shadow_in,1,0,0.01751384,0.0176692,-0.0176692,0.9824862,0.9824862,0.088198885,-0.088198885,0.48248616,1,0,0
13317,shadow_model,shadow_0,shadow_in,1,1,0.15737315,1.8491355,-1.8491355,0.15737315,0.84262687,0.43528813,-0.43528813,0.34262687,0,0,0
21193,shadow_model,shadow_0,shadow_in,1,0,0.0113364495,0.011401176,-0.011401176,0.98866355,0.98866355,0.0620562,-0.0620562,0.48866355,1,0,0
37365,shadow_model,shadow_0,shadow_in,1,0,0.51016366,0.71368396,-0.71368396,0.48983634,0.51016366,0.6929406,-0.6929406,0.010163665,0,1,0
7631,shadow_model,shadow_0,shadow_in,1,0,0.06937889,0.07190323,-0.07190323,0.9306211,0.9306211,0.2520294,-0.2520294,0.43062112,1,0,0
9417,shadow_model,shadow_0,shadow_in,1,0,0.48958534,0.67253184,-0.67253184,0.51041466,0.51041466,0.6929302,-0.6929302,0.01041466,1,0,0
9737,shadow_model,shadow_0,shadow_in,1,1,0.26615646,1.323671,-1.323671,0.26615646,0.73384356,0.5793984,-0.5793984,0.23384354,0,0,0
10624,shadow_model,shadow_0,shadow_in,1,0,0.011139979,0.011202335,-0.011202335,0.98886,0.98886,0.061176583,-0.061176583,0.48886,1,0,0
2358,shadow_model,shadow_0,shadow_in,1,0,0.007130447,0.0071558952,-0.0071558952,0.99286956,0.99286956,0.04235348,-0.04235348,0.49286956,1,0,0
46829,shadow_model,shadow_0,shadow_in,1,0,0.00507823,0.0050911903,-0.0050911903,0.99492174,0.99492174,0.031892575,-0.031892575,0.49492177,1,0,0
7345,shadow_model,shadow_0,shadow_in,1,0,0.05826765,0.060034275,-0.060034275,0.94173235,0.94173235,0.22217406,-0.22217406,0.44173235,1,0,0
42596,shadow_model,shadow_0,shadow_in,1,0,0.2808078,0.32962662,-0.32962662,0.7191922,0.7191922,0.5937146,-0.5937146,0.2191922,1,0,0
25291,shadow_model,shadow_0,shadow_in,1,0,0.0026037113,0.0026073456,-0.0026073456,0.9973963,0.9973963,0.018094528,-0.018094528,0.4973963,1,0,0
36957,shadow_model,shadow_0,shadow_in,1,0,0.031064536,0.03155732,-0.03155732,0.9689355,0.9689355,0.13842332,-0.13842332,0.46893546,1,0,0
41285,shadow_model,shadow_0,shadow_in,1,0,0.01040228,0.010456562,-0.010456562,0.98959774,0.98959774,0.05784197,-0.05784197,0.4895977,1,0,0
8010,shadow_model,shadow_0,shadow_in,1,1,0.1640287,1.807714,-1.807714,0.1640287,0.8359713,0.4462904,-0.4462904,0.3359713,0,0,0
1799,shadow_model,shadow_0,shadow_in,1,0,0.0038886615,0.0038962364,-0.0038962364,0.99611133,0.99611133,0.025461964,-0.025461964,0.49611133,1,0,0
98,shadow_model,shadow_0,shadow_in,1,1,0.36706764,1.0022091,-1.0022091,0.36706764,0.63293236,0.6573765,-0.6573765,0.13293236,0,0,0
14999,shadow_model,shadow_0,shadow_in,1,1,0.78757274,0.23879956,-0.23879956,0.78757274,0.78757274,0.51715493,-0.51715493,0.28757274,1,1,0
9721,shadow_model,shadow_0,shadow_in,1,1,0.54615,0.6048615,-0.6048615,0.54615,0.54615,0.68888146,-0.68888146,0.04615003,1,1,0
40943,shadow_model,shadow_0,shadow_in,1,1,0.89694947,0.108755715,-0.108755715,0.89694947,0.89694947,0.33173445,-0.33173445,0.39694947,1,1,0
28848,shadow_model,shadow_0,shadow_in,1,1,0.73168963,0.31239885,-0.31239885,0.73168963,0.73168963,0.58157104,-0.58157104,0.23168963,1,1,0
29358,shadow_model,shadow_0,shadow_in,1,0,0.41007736,0.52776384,-0.52776384,0.58992267,0.58992267,0.6768867,-0.6768867,0.08992264,1,0,0
46790,shadow_model,shadow_0,shadow_in,1,0,0.09737646,0.102449656,-0.102449656,0.90262353,0.90262353,0.3192799,-0.3192799,0.40262353,1,0,0
48059,shadow_model,shadow_0,shadow_in,1,0,0.03148272,0.03198886,-0.03198886,0.9685173,0.9685173,0.13985905,-0.13985905,0.46851727,1,0,0
43735,shadow_model,shadow_0,shadow_in,1,0,0.24755853,0.28443205,-0.28443205,0.75244147,0.75244147,0.559637,-0.559637,0.25244147,1,0,0
5084,shadow_model,shadow_0,shadow_in,1,0,0.0013947536,0.0013957024,-0.0013957024,0.99860525,0.99860525,0.010564333,-0.010564333,0.49860525,1,0,0
44044,shadow_model,shadow_0,shadow_in,1,0,0.15010196,0.1626389,-0.1626389,0.84989804,0.84989804,0.42288592,-0.42288592,0.34989804,1,0,0
32557,shadow_model,shadow_0,shadow_in,1,0,0.1149174,0.12207413,-0.12207413,0.8850826,0.8850826,0.35667443,-0.35667443,0.3850826,1,0,0
24523,shadow_model,shadow_0,shadow_in,1,0,0.020020394,0.02022338,-0.02022338,0.97997963,0.97997963,0.09811844,-0.09811844,0.4799796,1,0,0
29000,shadow_model,shadow_0,shadow_in,1,0,0.49479163,0.6827842,-0.6827842,0.5052084,0.5052084,0.69309294,-0.69309294,0.005208373,1,0,0
4848,shadow_model,shadow_0,shadow_in,1,1,0.56422615,0.5723001,-0.5723001,0.56422615,0.56422615,0.68487436,-0.68487436,0.06422615,1,1,0
11418,shadow_model,shadow_0,shadow_in,1,0,0.4430749,0.5853246,-0.5853246,0.55692506,0.55692506,0.6866522,-0.6866522,0.05692509,1,0,0
28785,shadow_model,shadow_0,shadow_in,1,1,0.109773904,2.2093325,-2.2093325,0.109773904,0.8902261,0.34604234,-0.34604234,0.3902261,0,0,0
11824,shadow_model,shadow_0,shadow_in,1,0,0.19671161,0.21904147,-0.21904147,0.8032884,0.8032884,0.49580982,-0.49580982,0.3032884,1,0,0
3910,shadow_model,shadow_0,shadow_in,1,0,0.0040921913,0.0041007996,-0.0041007996,0.9959078,0.9959078,0.02658546,-0.02658546,0.4959078,1,0,0
21453,shadow_model,shadow_0,shadow_in,1,1,0.02921679,3.5330117,-3.5330117,0.02921679,0.97078323,0.132009,-0.132009,0.4707832,0,0,0
19079,shadow_model,shadow_0,shadow_in,1,0,0.005531281,0.00554657,-0.00554657,0.99446875,0.99446875,0.03426385,-0.03426385,0.49446872,1,0,0
45828,shadow_model,shadow_0,shadow_in,1,1,0.7118279,0.33991915,-0.33991915,0.7118279,0.7118279,0.6005069,-0.6005069,0.21182787,1,1,0
25052,shadow_model,shadow_0,shadow_in,1,0,0.014584455,0.01469183,-0.01469183,0.9854155,0.9854155,0.07613775,-0.07613775,0.48541555,1,0,0
47643,shadow_model,shadow_0,shadow_in,1,0,0.008947497,0.008987904,-0.008987904,0.9910525,0.9910525,0.051107153,-0.051107153,0.4910525,1,0,0
6250,shadow_model,shadow_0,shadow_in,1,0,0.0044549773,0.004465103,-0.004465103,0.995545,0.995545,0.028563093,-0.028563093,0.49554503,1,0,0
42424,shadow_model,shadow_0,shadow_in,1,0,0.27334568,0.3193044,-0.3193044,0.7266543,0.7266543,0.5865582,-0.5865582,0.22665432,1,0,0
15040,shadow_model,shadow_0,shadow_in,1,0,0.14266503,0.15392649,-0.15392649,0.857335,0.857335,0.40977192,-0.40977192,0.35733497,1,0,0
38507,shadow_model,shadow_0,shadow_in,1,0,0.06691037,0.06925416,-0.06925416,0.9330896,0.9330896,0.24557272,-0.24557272,0.4330896,1,0,0
7506,shadow_model,shadow_0,shadow_in,1,0,0.11059224,0.11719942,-0.11719942,0.88940775,0.88940775,0.34775177,-0.34775177,0.38940775,1,0,0
15082,shadow_model,shadow_0,shadow_in,1,1,0.53920615,0.6176573,-0.6176573,0.53920615,0.53920615,0.6900698,-0.6900698,0.039206147,1,1,0
42390,shadow_model,shadow_0,shadow_in,1,0,0.017073214,0.017220497,-0.017220497,0.9829268,0.9829268,0.086418785,-0.086418785,0.4829268,1,0,0
18122,shadow_model,shadow_0,shadow_in,1,0,0.50430244,0.7017892,-0.7017892,0.49569756,0.50430244,0.69311017,-0.69311017,0.004302442,0,1,0
48327,shadow_model,shadow_0,shadow_in,1,1,0.7840542,0.24327707,-0.24327707,0.7840542,0.7840542,0.5217286,-0.5217286,0.28405422,1,1,0
21956,shadow_model,shadow_0,shadow_in,1,0,0.09529035,0.10014129,-0.10014129,0.90470964,0.90470964,0.31460983,-0.31460983,0.40470964,1,0,0
40474,shadow_model,shadow_0,shadow_in,1,0,0.7321287,1.3172486,-1.3172486,0.26787132,0.7321287,0.5811301,-0.5811301,0.23212868,0,1,0
2348,shadow_model,shadow_0,shadow_in,1,0,0.16682228,0.18250835,-0.18250835,0.8331777,0.8331777,0.4508116,-0.4508116,0.33317772,1,0,0
27912,shadow_model,shadow_0,shadow_in,1,0,0.0033531869,0.003358841,-0.003358841,0.9966468,0.9966468,0.022453485,-0.022453485,0.49664682,1,0,0
28500,shadow_model,shadow_0,shadow_in,1,0,0.048493836,0.04970908,-0.04970908,0.95150614,0.95150614,0.19405635,-0.19405635,0.45150617,1,0,0
41962,shadow_model,shadow_0,shadow_in,1,0,0.019157272,0.019343138,-0.019343138,0.9808427,0.9808427,0.09474101,-0.09474101,0.48084274,1,0,0
19214,shadow_model,shadow_0,shadow_in,1,1,0.17793311,1.7263477,-1.7263477,0.17793311,0.8220669,0.46824482,-0.46824482,0.3220669,0,0,0
46769,shadow_model,shadow_0,shadow_in,1,0,0.056633245,0.05830002,-0.05830002,0.94336677,0.94336677,0.21760146,-0.21760146,0.44336677,1,0,0
14430,shadow_model,shadow_0,shadow_in,1,0,0.008842635,0.008882046,-0.008882046,0.99115735,0.99115735,0.05061292,-0.05061292,0.49115735,1,0,0
16730,shadow_model,shadow_0,shadow_in,1,0,0.0008125714,0.00081300735,-0.00081300735,0.9991874,0.9991874,0.0065939547,-0.0065939547,0.49918744,1,0,0
34916,shadow_model,shadow_0,shadow_in,1,0,0.06984661,0.072405815,-0.072405815,0.93015337,0.93015337,0.25324202,-0.25324202,0.4301534,1,0,0
38779,shadow_model,shadow_0,shadow_in,1,0,0.56680334,0.8365635,-0.8365635,0.43319666,0.56680334,0.68419504,-0.68419504,0.066803336,0,1,0
17448,shadow_model,shadow_0,shadow_in,1,0,0.002209117,0.0022115707,-0.0022115707,0.9977909,0.9977909,0.015715793,-0.015715793,0.49779087,1,0,0
31240,shadow_model,shadow_0,shadow_in,1,0,0.01704308,0.01718998,-0.01718998,0.98295695,0.98295695,0.0862966,-0.0862966,0.48295692,1,0,0
16585,shadow_model,shadow_0,shadow_in,1,0,0.15683092,0.17058778,-0.17058778,0.8431691,0.8431691,0.43437725,-0.43437725,0.3431691,1,0,0
39022,shadow_model,shadow_0,shadow_in,1,0,0.006942792,0.0069670677,-0.0069670677,0.9930572,0.9930572,0.04142468,-0.04142468,0.49305722,1,0,0
29743,shadow_model,shadow_0,shadow_in,1,0,0.21158092,0.23772562,-0.23772562,0.78841907,0.78841907,0.5160438,-0.5160438,0.28841907,1,0,0
27459,shadow_model,shadow_0,shadow_in,1,1,0.041089103,3.1920123,-3.1920123,0.041089103,0.9589109,0.17139007,-0.17139007,0.45891088,0,0,0
38363,shadow_model,shadow_0,shadow_in,1,0,0.42602643,0.5551719,-0.5551719,0.57397354,0.57397354,0.68216276,-0.68216276,0.07397357,1,0,0
30507,shadow_model,shadow_0,shadow_in,1,1,0.8024112,0.2201341,-0.2201341,0.8024112,0.8024112,0.49704158,-0.49704158,0.3024112,1,1,0
23207,shadow_model,shadow_0,shadow_in,1,0,0.12043387,0.12832642,-0.12832642,0.87956613,0.87956613,0.36778855,-0.36778855,0.37956613,1,0,0
