train_index,audition_id,callback,shard,slice,actor_role_key
1046,AU001047,0,4,2,A001|RL0430
4517,AU004518,0,4,2,A004|RL0920
3527,AU003528,0,3,1,A002|RL0899
35174,AU035175,1,4,5,A057|RL0322
9137,AU009138,0,1,4,A012|RL1194
35473,AU035474,1,2,2,A058|RL0916
59666,AU059667,1,4,2,A100|RL0510
5154,AU005155,0,5,4,A005|RL0226
38351,AU038352,1,3,4,A063|RL0749
22856,AU022857,1,5,5,A036|RL0362
25062,AU025063,0,2,3,A039|RL0660
8569,AU008570,0,3,5,A011|RL1178
47146,AU047147,1,3,3,A078|RL0659
15114,AU015115,1,1,1,A022|RL1195
2772,AU002773,1,2,2,A001|RL0681
22816,AU022817,1,2,1,A036|RL0577
7007,AU007008,0,4,5,A009|RL0745
9540,AU009541,0,2,2,A013|RL1189
14724,AU014725,0,3,5,A022|RL1189
12170,AU012171,0,5,5,A017|RL1179
42701,AU042702,1,1,2,A071|RL0985
50736,AU050737,0,1,3,A085|RL0963
10911,AU010912,0,5,4,A015|RL1192
31750,AU031751,1,2,3,A051|RL1113
45217,AU045218,0,3,4,A075|RL1062
7819,AU007820,1,1,4,A010|RL0726
26494,AU026495,0,3,5,A042|RL0007
8994,AU008995,0,1,2,A012|RL1195
45755,AU045756,0,2,5,A076|RL0366
38981,AU038982,0,4,2,A064|RL1086
42468,AU042469,1,3,5,A070|RL0776
15657,AU015658,1,4,5,A023|RL1186
7745,AU007746,0,3,1,A010|RL0125
12124,AU012125,0,2,2,A017|RL1181
22066,AU022067,0,3,5,A034|RL0441
24274,AU024275,0,3,4,A038|RL0080
20636,AU020637,0,2,2,A032|RL0435
37160,AU037161,0,2,1,A061|RL0556
18668,AU018669,1,5,3,A028|RL0681
55836,AU055837,1,1,2,A094|RL0865
121,AU000122,1,5,2,A001|RL0555
45367,AU045368,1,4,5,A075|RL1137
32980,AU032981,0,2,2,A053|RL1019
27065,AU027066,1,4,2,A043|RL0079
52204,AU052205,0,1,2,A087|RL0754
42143,AU042144,1,4,2,A070|RL0026
8400,AU008401,0,2,4,A011|RL1177
11816,AU011817,0,2,5,A017|RL1185
904,AU000905,1,2,5,A001|RL0547
5219,AU005220,1,4,4,A005|RL0611
47517,AU047518,0,2,5,A079|RL0655
13990,AU013991,1,3,4,A020|RL1199
51406,AU051407,0,3,1,A086|RL1085
37466,AU037467,1,3,4,A061|RL0850
23071,AU023072,1,5,5,A036|RL0822
31932,AU031933,0,4,3,A052|RL0074
45891,AU045892,0,2,1,A076|RL0105
22548,AU022549,0,3,5,A035|RL0727
22423,AU022424,0,2,3,A035|RL0077
21735,AU021736,1,3,4,A034|RL0722
31534,AU031535,1,3,1,A051|RL0629
35929,AU035930,0,4,3,A059|RL0578
6481,AU006482,1,4,1,A008|RL0578
3123,AU003124,0,1,3,A002|RL0603
34790,AU034791,0,3,2,A057|RL0506
9796,AU009797,1,4,2,A013|RL1181
29363,AU029364,1,5,5,A047|RL0703
44651,AU044652,1,4,5,A074|RL1086
31498,AU031499,0,4,2,A051|RL0940
21154,AU021155,0,5,3,A033|RL0410
25962,AU025963,0,3,5,A041|RL0871
26723,AU026724,0,5,4,A042|RL0803
31001,AU031002,0,1,4,A050|RL0294
27772,AU027773,1,4,1,A044|RL1065
47987,AU047988,0,4,1,A080|RL0677
38317,AU038318,0,5,4,A063|RL1108
1442,AU001443,0,2,3,A001|RL0510
20810,AU020811,0,4,3,A032|RL1086
1607,AU001608,0,2,4,A001|RL0945
35729,AU035730,0,4,2,A058|RL0010
20726,AU020727,1,2,2,A032|RL0245
40292,AU040293,0,4,4,A066|RL0634
24464,AU024465,1,1,5,A038|RL1115
30717,AU030718,1,2,3,A049|RL0060
26660,AU026661,1,2,2,A042|RL0466
9054,AU009055,0,2,2,A012|RL1183
52924,AU052925,0,1,3,A089|RL0218
56751,AU056752,1,1,1,A095|RL0200
49072,AU049073,0,1,1,A082|RL0676
40403,AU040404,0,3,5,A067|RL0265
22210,AU022211,0,1,4,A034|RL0372
26371,AU026372,0,2,2,A042|RL0580
22553,AU022554,0,3,2,A035|RL0847
23435,AU023436,0,3,3,A037|RL0626
3530,AU003531,0,4,5,A002|RL0971
47506,AU047507,0,5,1,A079|RL0391
26418,AU026419,1,1,3,A042|RL0533
35908,AU035909,1,2,4,A059|RL0074
33813,AU033814,1,5,1,A055|RL0797
13123,AU013124,0,2,2,A019|RL1196
46339,AU046340,1,4,4,A077|RL0774
24485,AU024486,1,2,1,A038|RL0444
24062,AU024063,0,4,1,A038|RL0867
59403,AU059404,0,2,2,A100|RL0073
28305,AU028306,0,2,2,A045|RL0225
39308,AU039309,0,3,4,A065|RL0026
39020,AU039021,0,3,5,A064|RL0847
34213,AU034214,0,5,5,A056|RL0290
54564,AU054565,1,1,1,A091|RL0612
30335,AU030336,1,5,1,A049|RL0292
5467,AU005468,0,4,2,A006|RL1156
57700,AU057701,1,5,1,A097|RL0051
34915,AU034916,0,5,3,A057|RL1156
15426,AU015427,0,3,5,A023|RL1195
55479,AU055480,1,4,1,A093|RL0822
49092,AU049093,0,2,4,A082|RL1156
56082,AU056083,0,2,3,A094|RL0894
12939,AU012940,1,2,3,A019|RL1180
54437,AU054438,0,1,3,A091|RL1089
50128,AU050129,1,4,2,A084|RL1154
50274,AU050275,1,1,4,A084|RL1133
42471,AU042472,1,4,4,A070|RL0848
55283,AU055284,0,2,5,A093|RL0818
48929,AU048930,1,3,1,A082|RL0769
44025,AU044026,1,5,2,A073|RL0845
46491,AU046492,0,3,4,A077|RL0897
55141,AU055142,0,2,5,A092|RL0060
47000,AU047001,0,3,1,A078|RL0680
20769,AU020770,1,4,1,A032|RL0102
22488,AU022489,0,3,3,A035|RL0462
353,AU000354,1,5,4,A001|RL0248
30068,AU030069,1,2,2,A048|RL0466
49565,AU049566,0,5,2,A083|RL0075
59130,AU059131,0,3,1,A099|RL0871
832,AU000833,0,2,4,A001|RL1169
21166,AU021167,1,4,3,A033|RL0698
21111,AU021112,0,2,5,A033|RL0553
4819,AU004820,0,4,1,A005|RL0411
8587,AU008588,0,5,1,A011|RL1196
38714,AU038715,0,1,3,A064|RL0553
14887,AU014888,0,5,5,A022|RL1184
54120,AU054121,0,2,3,A091|RL0531
36246,AU036247,0,3,2,A059|RL1136
29662,AU029663,1,1,5,A048|RL0122
47562,AU047563,0,2,3,A079|RL0560
42921,AU042922,0,2,4,A071|RL0390
29228,AU029229,1,4,2,A047|RL0988
39482,AU039483,1,5,3,A065|RL0677
28376,AU028377,0,5,5,A045|RL0754
34446,AU034447,0,3,2,A056|RL0007
49464,AU049465,0,5,5,A083|RL0001
24136,AU024137,0,3,5,A038|RL0293
46376,AU046377,1,4,5,A077|RL0487
11274,AU011275,0,2,5,A016|RL1195
47656,AU047657,0,2,5,A079|RL0466
30539,AU030540,0,2,3,A049|RL0488
56444,AU056445,1,5,3,A095|RL1057
22407,AU022408,0,3,5,A035|RL0868
38009,AU038010,1,2,4,A062|RL0274
49663,AU049664,1,5,4,A083|RL0077
39927,AU039928,0,5,3,A066|RL0099
45847,AU045848,0,1,4,A076|RL0224
57236,AU057237,0,4,1,A096|RL0965
23626,AU023627,1,5,1,A037|RL0510
53477,AU053478,1,4,3,A090|RL1057
9619,AU009620,0,2,2,A013|RL1196
31843,AU031844,0,3,3,A051|RL0995
3449,AU003450,1,2,4,A002|RL0202
13270,AU013271,0,5,3,A019|RL1199
22805,AU022806,1,3,2,A036|RL0313
48229,AU048230,1,2,5,A080|RL0610
48846,AU048847,0,3,2,A081|RL0635
48040,AU048041,1,4,1,A080|RL0774
33178,AU033179,0,2,2,A054|RL0364
45266,AU045267,1,4,5,A075|RL1063
47635,AU047636,0,2,1,A079|RL1137
38892,AU038893,0,1,1,A064|RL0125
12692,AU012693,0,2,2,A018|RL1197
46665,AU046666,1,2,2,A078|RL0865
54479,AU054480,0,1,1,A091|RL0922
58140,AU058141,0,3,1,A097|RL0036
42820,AU042821,0,5,3,A071|RL0316
46768,AU046769,1,5,3,A078|RL0987
13715,AU013716,0,5,4,A020|RL1188
15076,AU015077,1,4,2,A022|RL1181
25673,AU025674,0,5,5,A041|RL0985
58994,AU058995,0,1,1,A099|RL1132
56756,AU056757,1,1,3,A095|RL0320
5816,AU005817,1,3,1,A006|RL0132
47330,AU047331,0,3,5,A079|RL0867
25348,AU025349,0,1,5,A040|RL0942
7396,AU007397,1,1,2,A009|RL0681
21866,AU021867,0,1,2,A034|RL0341
25097,AU025098,0,2,4,A040|RL0793
25309,AU025310,0,5,4,A040|RL0006
49853,AU049854,1,4,1,A083|RL1112
54598,AU054599,0,1,1,A091|RL0253
9058,AU009059,0,3,5,A012|RL1187
18748,AU018749,1,3,3,A028|RL0251
28665,AU028666,0,5,1,A046|RL1108
37571,AU037572,1,1,3,A062|RL0337
13834,AU013835,0,3,4,A020|RL1187
55461,AU055462,0,5,3,A093|RL0390
34940,AU034941,1,5,5,A057|RL0581
57226,AU057227,0,2,4,A096|RL0725
53262,AU053263,0,4,1,A089|RL0105
20179,AU020180,0,2,3,A031|RL0749
24859,AU024860,0,4,3,A039|RL0488
59094,AU059095,0,4,1,A099|RL0007
19920,AU019921,1,2,4,A030|RL1115
44205,AU044206,0,2,4,A073|RL0465
53700,AU053701,0,2,3,A090|RL0534
36309,AU036310,0,3,1,A059|RL0298
43859,AU043860,0,2,1,A073|RL0386
19302,AU019303,0,5,2,A029|RL1090
2572,AU002573,0,5,1,A001|RL0581
25206,AU025207,0,1,3,A040|RL1059
36122,AU036123,0,1,1,A059|RL0510
17494,AU017495,0,3,5,A026|RL0944
58275,AU058276,0,5,3,A098|RL0626
15062,AU015063,0,1,3,A022|RL1191
17780,AU017781,0,4,1,A027|RL0051
57075,AU057076,0,3,1,A096|RL0626
33871,AU033872,1,3,5,A055|RL1014
47276,AU047277,1,5,5,A079|RL0746
18933,AU018934,0,1,4,A029|RL0459
21230,AU021231,1,1,3,A033|RL1059
600,AU000601,0,3,4,A001|RL0301
4328,AU004329,0,5,2,A004|RL1084
20003,AU020004,0,2,2,A031|RL0050
36517,AU036518,0,3,5,A060|RL1082
50266,AU050267,0,5,5,A084|RL0941
10362,AU010363,1,4,5,A014|RL1195
7762,AU007763,0,5,1,A010|RL0533
59629,AU059630,1,2,4,A100|RL0797
57627,AU057628,0,3,2,A097|RL0649
14232,AU014233,1,5,3,A021|RL1177
26823,AU026824,0,5,2,A043|RL0146
39448,AU039449,1,1,3,A065|RL1036
53384,AU053385,0,3,2,A089|RL0683
2988,AU002989,0,3,5,A001|RL1165
50505,AU050506,0,4,5,A084|RL0802
17123,AU017124,1,5,2,A026|RL0265
11592,AU011593,1,3,3,A016|RL1177
49041,AU049042,0,5,5,A082|RL1107
6040,AU006041,1,3,4,A007|RL0101
50809,AU050810,0,3,2,A085|RL0365
26434,AU026435,0,3,2,A042|RL0917
27660,AU027661,1,2,5,A044|RL0727
57012,AU057013,1,2,4,A096|RL0289
21044,AU021045,0,3,4,A032|RL0827
42762,AU042763,0,3,5,A071|RL0099
17002,AU017003,0,1,1,A025|RL1187
40434,AU040435,0,1,4,A067|RL1009
3593,AU003594,0,4,4,A003|RL0601
46141,AU046142,1,5,1,A077|RL0722
12820,AU012821,0,4,5,A018|RL1181
17275,AU017276,1,4,4,A026|RL0388
39339,AU039340,1,5,3,A065|RL0770
3212,AU003213,0,3,3,A002|RL0389
58406,AU058407,1,2,2,A098|RL0245
5100,AU005101,1,2,3,A005|RL0105
6791,AU006792,1,3,1,A008|RL0968
44699,AU044700,0,4,3,A074|RL1063
39487,AU039488,1,1,2,A065|RL0797
38521,AU038522,0,5,3,A063|RL0129
1226,AU001227,0,2,4,A001|RL0026
51018,AU051019,1,1,4,A085|RL0681
16345,AU016346,1,3,2,A024|RL1178
51725,AU051726,1,1,2,A086|RL0516
6033,AU006034,1,2,5,A007|RL1108
43538,AU043539,1,5,3,A072|RL0415
58302,AU058303,1,3,3,A098|RL0099
54421,AU054422,1,4,2,A091|RL0705
58803,AU058804,0,4,3,A099|RL0073
27410,AU027411,0,5,1,A044|RL0602
58269,AU058270,1,5,2,A098|RL0482
47243,AU047244,0,2,1,A079|RL1129
57937,AU057938,0,4,2,A097|RL1039
17666,AU017667,0,1,2,A026|RL0372
2234,AU002235,0,2,1,A001|RL0718
41083,AU041084,1,1,5,A068|RL0627
14649,AU014650,0,4,1,A021|RL1186
19316,AU019317,0,1,5,A029|RL0251
16930,AU016931,0,3,5,A025|RL1187
1306,AU001307,0,5,4,A001|RL0771
13200,AU013201,0,3,3,A019|RL1177
15695,AU015696,0,3,1,A023|RL1200
42987,AU042988,0,4,3,A071|RL0799
52963,AU052964,1,4,4,A089|RL1154
29140,AU029141,1,1,3,A047|RL0051
35151,AU035152,0,3,3,A057|RL0945
46433,AU046434,0,4,1,A077|RL0680
50259,AU050260,0,1,5,A084|RL0773
33044,AU033045,0,5,1,A054|RL0673
58440,AU058441,1,3,5,A098|RL1061
3633,AU003634,1,1,3,A003|RL0386
40523,AU040524,1,3,2,A067|RL0795
51766,AU051767,0,5,4,A087|RL0817
17208,AU017209,0,5,1,A026|RL1130
53001,AU053002,0,2,1,A089|RL0891
55100,AU055101,0,4,2,A092|RL0251
7499,AU007500,0,4,3,A009|RL0803
12358,AU012359,0,5,2,A018|RL1199
8278,AU008279,0,1,2,A011|RL1199
39787,AU039788,1,3,1,A065|RL0947
24948,AU024949,0,5,5,A039|RL0274
51720,AU051721,1,4,2,A086|RL0396
21444,AU021445,0,5,3,A033|RL0320
21308,AU021309,1,2,1,A033|RL0581
24925,AU024926,0,4,4,A039|RL0897
45773,AU045774,0,3,3,A076|RL0798
19540,AU019541,0,2,2,A030|RL0220
8691,AU008692,0,4,2,A011|RL1180
4606,AU004607,1,4,2,A004|RL0706
30806,AU030807,1,2,2,A050|RL0314
13058,AU013059,0,5,5,A019|RL1179
9064,AU009065,0,5,4,A012|RL1193
45796,AU045797,0,5,4,A076|RL0175
51126,AU051127,1,5,2,A085|RL0923
31733,AU031734,0,5,3,A051|RL0705
33353,AU033354,1,3,2,A054|RL1039
40854,AU040855,0,1,2,A067|RL0514
53392,AU053393,0,2,4,A089|RL0875
45081,AU045082,1,5,4,A075|RL0148
57634,AU057635,0,5,5,A097|RL0817
31650,AU031651,0,4,2,A051|RL1063
22483,AU022484,0,5,4,A035|RL0342
43420,AU043421,1,4,4,A072|RL1108
35142,AU035143,0,1,1,A057|RL0729
32473,AU032474,1,4,1,A053|RL0601
29038,AU029039,1,2,1,A046|RL0660
15476,AU015477,0,3,2,A023|RL1197
53152,AU053153,0,2,4,A089|RL0990
30923,AU030924,1,4,3,A050|RL0772
33742,AU033743,1,3,3,A055|RL0268
51215,AU051216,1,4,1,A086|RL0026
53021,AU053022,0,4,1,A089|RL0196
28559,AU028560,0,3,3,A046|RL0914
3801,AU003802,0,5,3,A003|RL0893
47381,AU047382,0,5,5,A079|RL0916
42731,AU042732,0,2,2,A071|RL0530
8556,AU008557,0,4,4,A011|RL1189
34941,AU034942,0,5,5,A057|RL0605
410,AU000411,0,3,1,A001|RL0441
59590,AU059591,1,2,1,A100|RL1036
46670,AU046671,1,5,3,A078|RL0985
15731,AU015732,0,3,1,A023|RL1188
39411,AU039412,1,2,3,A065|RL0148
4530,AU004531,1,1,5,A004|RL0057
5516,AU005517,0,2,1,A006|RL1157
15237,AU015238,1,3,4,A022|RL1198
55455,AU055456,0,3,3,A093|RL0246
11011,AU011012,1,1,5,A015|RL1196
37395,AU037396,0,3,4,A061|RL0321
31254,AU031255,0,2,3,A050|RL0491
27280,AU027281,0,2,5,A043|RL0539
49244,AU049245,0,4,4,A082|RL0104
2428,AU002429,0,5,2,A001|RL0650
41248,AU041249,1,2,3,A068|RL1062
41214,AU041215,1,4,3,A068|RL0246
40960,AU040961,1,4,3,A068|RL0025
18627,AU018628,0,1,5,A028|RL0872
16156,AU016157,1,4,1,A024|RL1181
2057,AU002058,1,1,5,A001|RL1170
27100,AU027101,0,4,2,A043|RL0919
10973,AU010974,1,1,4,A015|RL1182
20716,AU020717,1,1,2,A032|RL0005
47296,AU047297,1,1,5,A079|RL0051
8953,AU008954,0,5,3,A012|RL1178
24357,AU024358,0,3,4,A038|RL0897
18063,AU018064,1,2,4,A027|RL0968
8738,AU008739,0,1,5,A012|RL1179
36639,AU036640,0,1,3,A060|RL0485
48020,AU048021,0,5,2,A080|RL0294
58295,AU058296,0,2,1,A098|RL1106
52689,AU052690,0,5,2,A088|RL1136
29806,AU029807,0,2,4,A048|RL0053
7255,AU007256,1,3,1,A009|RL0822
24970,AU024971,0,2,5,A039|RL0802
21580,AU021581,1,4,1,A033|RL0059
25714,AU025715,0,5,3,A041|RL0794
13019,AU013020,0,3,4,A019|RL1188
1360,AU001361,0,4,2,A001|RL0892
9723,AU009724,1,2,3,A013|RL1180
30841,AU030842,0,4,1,A050|RL1154
50958,AU050959,0,2,3,A085|RL0416
13443,AU013444,1,4,5,A019|RL1180
48058,AU048059,1,4,4,A080|RL0031
21662,AU021663,1,2,5,A034|RL0145
43755,AU043756,0,4,3,A072|RL0923
8892,AU008893,1,3,3,A012|RL1189
44149,AU044150,0,4,3,A073|RL0296
19146,AU019147,0,3,3,A029|RL0871
58847,AU058848,0,4,1,A099|RL1129
26027,AU026028,0,2,4,A041|RL0081
524,AU000525,0,2,2,A001|RL0827
56207,AU056208,0,5,2,A094|RL0369
18181,AU018182,1,1,5,A027|RL0275
3940,AU003941,0,1,1,A003|RL0704
11031,AU011032,0,5,5,A015|RL1192
37848,AU037849,0,1,4,A062|RL1110
20763,AU020764,0,5,5,A032|RL1133
4295,AU004296,0,2,5,A004|RL0292
59735,AU059736,1,5,3,A100|RL0991
5194,AU005195,1,3,4,A005|RL0011
13368,AU013369,0,3,3,A019|RL1177
32597,AU032598,0,1,2,A053|RL0052
38444,AU038445,0,2,3,A063|RL0631
4728,AU004729,0,3,5,A005|RL0577
46170,AU046171,1,2,3,A077|RL0243
52787,AU052788,0,1,1,A088|RL1138
51175,AU051176,0,5,1,A086|RL0241
58346,AU058347,0,1,5,A098|RL1155
29333,AU029334,0,3,4,A047|RL1158
32240,AU032241,0,1,3,A052|RL0416
53587,AU053588,1,3,2,A090|RL0172
4833,AU004834,1,4,5,A005|RL0747
47694,AU047695,1,1,2,A079|RL0203
37133,AU037134,0,1,1,A061|RL1083
22298,AU022299,0,2,3,A035|RL0602
13276,AU013277,1,4,4,A019|RL1181
4162,AU004163,0,3,5,A004|RL0625
2289,AU002290,0,1,1,A001|RL0863
21813,AU021814,0,5,2,A034|RL0244
1649,AU001650,0,5,1,A001|RL0778
15666,AU015667,1,3,2,A023|RL1195
9512,AU009513,1,3,2,A013|RL1185
34286,AU034287,0,1,1,A056|RL0867
23066,AU023067,1,5,4,A036|RL0702
11899,AU011900,0,2,5,A017|RL1196
4267,AU004268,0,2,5,A004|RL0795
13745,AU013746,1,5,2,A020|RL1194
33677,AU033678,0,3,3,A055|RL1058
17321,AU017322,1,2,4,A026|RL0317
52956,AU052957,1,4,4,A089|RL0986
55327,AU055328,0,1,3,A093|RL0699
10171,AU010172,0,4,1,A014|RL1196
2448,AU002449,0,3,4,A001|RL1130
28575,AU028576,0,4,4,A046|RL0123
39028,AU039029,0,1,3,A064|RL1039
6731,AU006732,1,4,1,A008|RL0703
33852,AU033853,0,3,5,A055|RL0558
11622,AU011623,1,4,5,A016|RL1183
15825,AU015826,0,3,4,A023|RL1186
21463,AU021464,0,4,1,A033|RL0776
52783,AU052784,0,5,2,A088|RL1042
12338,AU012339,1,4,3,A018|RL1179
49328,AU049329,0,2,4,A082|RL0945
26276,AU026277,0,1,1,A042|RL0650
5159,AU005160,1,5,5,A005|RL0346
14390,AU014391,1,2,3,A021|RL1191
18719,AU018720,1,4,3,A028|RL0730
20462,AU020463,0,2,4,A031|RL0491
34872,AU034873,0,1,3,A057|RL0124
55865,AU055866,0,4,1,A094|RL0386
2947,AU002948,0,1,4,A001|RL0181
11810,AU011811,0,5,3,A017|RL1179
1212,AU001213,0,5,4,A001|RL0865
44730,AU044731,0,1,4,A074|RL0632
34812,AU034813,0,4,5,A057|RL1034
10765,AU010766,1,4,5,A015|RL1190
15671,AU015672,1,5,3,A023|RL1200
656,AU000657,0,1,3,A001|RL0470
3623,AU003624,1,1,1,A003|RL0146
25289,AU025290,1,2,5,A040|RL0701
25856,AU025857,0,1,4,A041|RL0677
37782,AU037783,1,1,4,A062|RL0701
59448,AU059449,0,4,3,A100|RL1153
42168,AU042169,1,3,5,A070|RL0626
45231,AU045232,0,4,2,A075|RL0223
44976,AU044977,1,2,2,A075|RL1153
17165,AU017166,1,2,5,A026|RL0098
40522,AU040523,0,5,2,A067|RL0771
34960,AU034961,1,1,5,A057|RL1061
2119,AU002120,0,3,3,A001|RL0308
37614,AU037615,1,2,1,A062|RL0194
55384,AU055385,0,1,1,A093|RL0892
32025,AU032026,0,4,1,A052|RL1131
7847,AU007848,0,2,3,A010|RL0223
57165,AU057166,1,4,5,A096|RL0436
32094,AU032095,0,5,4,A052|RL0437
1433,AU001434,0,2,1,A001|RL0294
50142,AU050143,0,5,5,A084|RL0315
52530,AU052531,1,1,4,A088|RL0845
37715,AU037716,1,2,5,A062|RL0268
3802,AU003803,0,4,2,A003|RL0917
19451,AU019452,0,4,5,A030|RL0434
42529,AU042530,1,1,5,A070|RL1065
51730,AU051731,1,5,4,A086|RL0636
6945,AU006946,1,2,4,A008|RL1139
56023,AU056024,0,2,2,A094|RL0653
48862,AU048863,0,2,4,A081|RL1019
53442,AU053443,1,3,2,A090|RL0217
58779,AU058780,0,1,2,A098|RL0972
21680,AU021681,0,5,1,A034|RL0577
53999,AU054000,0,4,4,A090|RL0660
26643,AU026644,0,3,4,A042|RL0058
56657,AU056658,0,5,5,A095|RL0294
58110,AU058111,0,2,4,A097|RL0491
17160,AU017161,0,5,4,A026|RL1153
46555,AU046556,0,4,4,A077|RL0083
40652,AU040653,1,3,5,A067|RL0366
15913,AU015914,0,2,5,A024|RL1178
6119,AU006120,1,5,1,A007|RL0822
41250,AU041251,0,1,1,A068|RL1110
44419,AU044420,1,5,2,A074|RL0218
23161,AU023162,0,3,1,A036|RL0632
41589,AU041590,0,2,2,A069|RL0338
32431,AU032432,0,1,5,A052|RL0300
42703,AU042704,0,3,1,A071|RL1033
52557,AU052558,0,2,4,A088|RL0318
16694,AU016695,1,4,4,A025|RL1191
46989,AU046990,0,2,2,A078|RL0416
52951,AU052952,0,5,1,A089|RL0866
56878,AU056879,0,2,2,A095|RL0898
1400,AU001401,0,5,1,A001|RL0677
20165,AU020166,0,3,2,A031|RL0413
24248,AU024249,0,1,4,A038|RL0631
30256,AU030257,0,2,2,A049|RL0746
31010,AU031011,1,5,5,A050|RL0510
25387,AU025388,1,4,1,A040|RL0703
30374,AU030375,0,1,5,A049|RL0053
16348,AU016349,1,2,4,A024|RL1181
13736,AU013737,0,2,2,A020|RL1185
29370,AU029371,0,5,3,A047|RL0871
24932,AU024933,0,2,3,A039|RL1065
43185,AU043186,1,1,3,A071|RL0851
54861,AU054862,0,4,3,A092|RL0390
15246,AU015247,0,1,2,A022|RL1183
41983,AU041984,0,4,4,A069|RL0394
23751,AU023752,1,3,2,A037|RL1160
28750,AU028751,0,2,1,A046|RL0798
6825,AU006826,0,5,3,A008|RL0609
44847,AU044848,1,2,1,A074|RL1090
33556,AU033557,0,2,1,A054|RL0036
46494,AU046495,1,2,5,A077|RL0969
18624,AU018625,1,5,2,A028|RL0800
7405,AU007406,0,4,5,A009|RL0897
33685,AU033686,0,2,5,A055|RL0075
58137,AU058138,0,4,1,A097|RL1139
27460,AU027461,0,4,1,A044|RL0627
13566,AU013567,0,2,2,A020|RL1183
28803,AU028804,0,2,1,A046|RL0895
7147,AU007148,1,4,5,A009|RL0580
5260,AU005261,1,4,1,A005|RL0420
55828,AU055829,0,5,3,A094|RL0673
3182,AU003183,0,2,5,A002|RL0844
28889,AU028890,1,5,5,A046|RL0609
8619,AU008620,0,4,5,A011|RL1180
28411,AU028412,0,4,4,A045|RL0419
3375,AU003376,1,1,2,A002|RL0776
32110,AU032111,0,3,4,A052|RL0821
29991,AU029992,0,5,2,A048|RL0968
27171,AU027172,1,1,3,A043|RL0273
59716,AU059717,0,2,2,A100|RL0535
14168,AU014169,0,2,5,A021|RL1185
9712,AU009713,1,1,5,A013|RL1193
23037,AU023038,1,4,4,A036|RL0006
30431,AU030432,1,4,3,A049|RL0246
39611,AU039612,1,3,1,A065|RL0248
41343,AU041344,0,1,5,A068|RL0992
46467,AU046468,0,1,1,A077|RL0321
7495,AU007496,0,4,3,A009|RL0707
45272,AU045273,0,2,5,A075|RL0032
35426,AU035427,0,2,3,A058|RL0963
8875,AU008876,0,1,2,A012|RL1196
32076,AU032077,0,1,2,A052|RL0005
8467,AU008468,0,5,5,A011|RL1196
6853,AU006854,1,5,3,A008|RL0106
32978,AU032979,0,3,4,A053|RL0971
36230,AU036231,1,1,2,A059|RL0752
49030,AU049031,0,5,5,A082|RL0843
41688,AU041689,0,4,2,A069|RL0364
32406,AU032407,1,3,3,A052|RL0875
24223,AU024224,1,4,5,A038|RL0031
59046,AU059047,0,4,4,A099|RL0030
50875,AU050876,1,5,5,A085|RL0774
47025,AU047026,1,5,2,A078|RL0105
47509,AU047510,0,3,2,A079|RL0463
11458,AU011459,0,5,3,A016|RL1187
49265,AU049266,1,2,2,A082|RL0608
6149,AU006150,0,3,3,A007|RL0367
31749,AU031750,0,2,2,A051|RL1089
53440,AU053441,1,1,2,A090|RL0169
9206,AU009207,0,5,3,A012|RL1191
34152,AU034153,0,2,1,A056|RL0001
48654,AU048655,1,5,3,A081|RL0727
48795,AU048796,1,1,2,A081|RL0586
28158,AU028159,0,4,5,A045|RL0222
7126,AU007127,1,5,5,A009|RL0076
41042,AU041043,0,3,5,A068|RL0818
11278,AU011279,0,3,2,A016|RL1199
38391,AU038392,0,5,4,A063|RL0534
50094,AU050095,0,2,5,A084|RL0338
2707,AU002708,0,4,1,A001|RL0296
8254,AU008255,1,1,4,A011|RL1199
45825,AU045826,0,2,5,A076|RL0871
26934,AU026935,1,1,2,A043|RL0460
7331,AU007332,0,1,5,A009|RL0296
20601,AU020602,0,3,3,A032|RL0770
59034,AU059035,0,5,4,A099|RL0917
44010,AU044011,0,3,4,A073|RL0485
27248,AU027249,1,5,3,A043|RL0946
19957,AU019958,1,3,4,A031|RL0121
12089,AU012090,0,1,4,A017|RL1194
7581,AU007582,0,4,5,A010|RL0889
28778,AU028779,1,4,2,A046|RL0295
28155,AU028156,0,1,3,A045|RL0150
56080,AU056081,0,5,3,A094|RL0846
35240,AU035241,0,1,1,A057|RL0731
43001,AU043002,1,3,1,A071|RL1135
52790,AU052791,0,3,2,A088|RL0035
10572,AU010573,0,5,3,A015|RL1189
48825,AU048826,1,1,5,A081|RL0131
625,AU000626,0,3,2,A001|RL0901
12373,AU012374,0,4,5,A018|RL1190
37916,AU037917,1,3,4,A062|RL0392
9212,AU009213,1,5,3,A012|RL1197
38285,AU038286,1,3,2,A063|RL0340
24381,AU024382,0,1,2,A038|RL0298
25371,AU025372,1,4,1,A040|RL0319
54121,AU054122,0,4,3,A091|RL0555
6215,AU006216,0,1,1,A007|RL0776
58415,AU058416,0,4,1,A098|RL0461
57687,AU057688,0,4,4,A097|RL0914
58467,AU058468,1,2,1,A098|RL0534
51011,AU051012,0,2,3,A085|RL0513
18935,AU018936,0,3,2,A029|RL0507
6814,AU006815,0,3,2,A008|RL0345
9088,AU009089,0,4,4,A012|RL1193
53164,AU053165,1,1,4,A089|RL0103
56531,AU056532,0,3,2,A095|RL0795
22296,AU022297,0,3,2,A035|RL0554
34661,AU034662,0,5,1,A056|RL0467
